book_id,isbn,title,original_title,original_publication_year,language_code,genre
5618,0345543009,"Turbo Twenty-Three (Stephanie Plum, #23)",Turbo Twenty-Three,2016.0,eng,Misterio
5619,0446618675,The Alibi,The Alibi,1999.0,eng,Thriller
5620,0062088149,A Land More Kind Than Home,A Land More Kind Than Home,2012.0,eng,Ficción
5621,0590224735,"Kristy''s Great Idea (The Baby-Sitters Club, #1)",Kristy's Great Idea,1986.0,eng,Infantil
5622,0545298423,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)",,2012.0,,Juvenil
5623,0307718964,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,,2013.0,eng,No ficción
5624,1400031540,"The Fifth Woman (Kurt Wallander, #6)",Den femte kvinnan,1996.0,eng,Misterio
5625,1594489998,The Wordy Shipmates,The Wordy Shipmates,2008.0,eng,Historia
5626,0140443150,Bel-Ami,Bel-Ami,1885.0,eng,Clásicos
5627,0226500667,A River Runs Through It and Other Stories,A River Runs Through It and Other Stories,1976.0,eng,Ficción
5628,1451616880,The Time in Between,El tiempo entre costuras,2009.0,eng,Ficción histórica
5629,0452280397,Paradise,,1997.0,eng,Ficción
5630,0425190455,Idoru (Bridge #2),Idoru,1996.0,eng,Ciencia ficción
5631,0373777922,"The Best Man (Blue Heron, #1)",The Best Man,2013.0,eng,Romántica
5632,0064473457,"Castle in the Air (Howl''s Moving Castle, #2)",Castle in the Air,1990.0,,Fantasía
5633,0545298407,"A King''s Ransom (The 39 Clues: Cahills vs. Vespers, #2)",A King's Ransom,2011.0,eng,Juvenil
5634,1594202435,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,2010.0,eng,Historia
5637,0938077872,The Dhammapada,धर्मपद [Dhammapada],-500.0,eng,Religión y espiritualidad
5638,,"Law Man (Dream Man, #3)",Law Man,2012.0,eng,Romántica
5639,0671028367,"Deadly Decisions (Temperance Brennan, #3)",Deadly Décisions,2000.0,eng,Misterio
5640,0812995821,Rising Strong,Rising Strong,2015.0,eng,Autoayuda
5641,0385344031,"Speaking from Among the Bones (Flavia de Luce, #5)",Speaking from Among the Bones,2013.0,eng,Misterio
5642,0316018775,Swimsuit,Swimsuit,2009.0,eng,Thriller
5643,0842371516,Through Gates of Splendor,Through Gates of Splendor,1956.0,eng,Biografía
5644,,"Dirty Red (Love Me with Lies, #2)",Dirty Red,2012.0,eng,Romántica
5645,0316213071,The Darkest Part of the Forest,The Darkest Part of the Forest,2015.0,eng,Fantasía
5646,0380794470,"Dream a Little Dream (Chicago Stars, #4)",Dream a Little Dream,1998.0,eng,Romántica
5647,,تاكسي: حواديت المشاوير,تاكسي: حواديت المشاوير,2006.0,ara,Ficción
5648,0312144075,The Samurai's Garden,The Samurai's Garden,1994.0,eng,Ficción histórica
5649,,The Hating Game,The Hating Game,2016.0,eng,Romántica
5650,0804177996,Black-Eyed Susans,Black-Eyed Susans,2015.0,eng,Thriller
5651,,"Neanderthal Seeks Human (Knitting in the City, #1)",Neanderthal Seeks Human,2013.0,eng,Romántica
5652,1416971777,"Goliath (Leviathan, #3)",Goliath,2011.0,eng,Ciencia ficción
5653,1421506718,"Reborn! Vol. 01: Reborn Arrives! (Reborn!, #1)",家庭教師ヒットマンREBORN! 1,2004.0,,Cómic y novela gráfica
5654,,"Criminal (Will Trent, #6)",Criminal,2012.0,eng,Thriller
5655,0425180964,"The Bear and the Dragon (Jack Ryan Universe, #11)",The Bear and the Dragon,2000.0,eng,Thriller
5656,0399158987,"W is for Wasted (Kinsey Millhone, #23)",W is for Wasted,2013.0,eng,Misterio
5657,1584790830,I'm Just Here for the Food: Food + Heat = Cooking,I'm Just Here for the Food: Food + Heat = Cooking,2002.0,eng,Cocina
5658,0312335288,All Things Wise and Wonderful,Vets Might Fly and Vet in a Spin,1976.0,,Memorias
5659,0312934327,Sins of the Night (Dark-Hunter #7),Sins of the Night,2005.0,eng,Romántica
5660,1595143998,"Shades of Earth (Across the Universe, #3)",Shades of Earth,2013.0,eng,Ciencia ficción
5661,1416509631,"Tehanu (Earthsea Cycle, #4)",Tehanu,1990.0,eng,Fantasía
5662,0062217070,"Reboot (Reboot, #1)",Reboot,2013.0,eng,Ciencia ficción
5663,1594486638,Hunger Makes Me a Modern Girl,Hunger Makes Me a Modern Girl,2015.0,eng,Memorias
5664,1400067669,Thomas Jefferson: The Art of Power,Thomas Jefferson: The Art of Power,2012.0,eng,Biografía
5665,0007113803,"Murder in Mesopotamia (Hercule Poirot, #14)",Murder in Mesopotamia,1936.0,eng,Misterio
5666,0553575376,"Excession (Culture, #5)",Excession,1996.0,eng,Ciencia ficción
5667,038079487X,"What Looks Like Crazy on an Ordinary Day (Idlewild, #1)",What Looks Like Crazy on an Ordinary Day,1997.0,eng,Ficción
5668,0449000621,"G is for Gumshoe (Kinsey Millhone, #7)",G is for Gumshoe,1990.0,eng,Misterio
5669,1455521310,"King and Maxwell (Sean King & Michelle Maxwell, #6)",King & Maxwell,2013.0,eng,Thriller
5670,0060958340,Love's Executioner and Other Tales of Psychotherapy,Love's Executioner & Other Tales of Psychotherapy,1989.0,,Psicología
5671,0316037885,"The Magician''s Apprentice (Black Magician, #0.5)",The Magician's Apprentice,2009.0,eng,Fantasía
5672,0593046315,"Reaper''s Gale (The Malazan Book of the Fallen, #7)",Reaper's Gale,2007.0,eng,Fantasía
5673,1595541209,The Visitation,The Visitation,1999.0,,Ficción
5674,1600106951,"Locke & Key, Vol. 3: Crown of Shadows", Crown of Shadows,2010.0,eng,Cómic y novela gráfica
5675,1576751740,Leadership and Self-Deception: Getting Out of the Box,Leadership and Self Deception: Getting Out of the Box,2000.0,,Negocios
5676,1857230213,"The Garden of Rama (Rama, #3)","The Garden of Rama (Rama, #3)",1991.0,eng,Ciencia ficción
5677,031235164X,"Blue-Eyed Devil (Travises, #2)",,2008.0,eng,Romántica
5678,0140184937,Our Man in Havana,Our Man in Havana,1958.0,eng,Clásicos
5679,140123206X,Batman: The Black Mirror,Batman: The Black Mirror,2011.0,eng,Cómic y novela gráfica
5680,0316097543,Kill Me If You Can,Kill Me If You Can,2011.0,eng,Thriller
5681,,"Killers of the Dawn (Cirque Du Freak, #9)","Killers of the Dawn (Cirque Du Freak, #9)",2003.0,,Juvenil
5682,0515089931,Tramp for the Lord,Tramp for the Lord,1974.0,,Religión y espiritualidad
8119,,Falling into Place,Falling Into Place,2014.0,,Juvenil
5683,0060278684,If You Take a Mouse to the Movies,If You Take a Mouse to the Movies,2000.0,,Infantil
5684,1423340418,"A Lick of Frost (Merry Gentry, #6)",A Lick of Frost,2007.0,eng,Fantasía
5685,0099690608,The Abyss,The Abyss,1989.0,eng,Ciencia ficción
5686,031262168X,"The Witch''s Daughter (The Witch''s Daughter, #1)",The Book of Shadows,1991.0,eng,Fantasía
5687,149262344X,The Readers of Broken Wheel Recommend,Läsarna i Broken Wheel rekommenderar,2013.0,eng,Ficción
5688,0060004878,"Live by Night (Coughlin, #2)",Live by Night,2012.0,eng,Ficción histórica
5689,0062004042,"Until I Die (Revenants, #2)",Until I Die,2012.0,eng,Juvenil
5690,1439192812,The Magic of Reality: How We Know What's Really True,The Magic of Reality: How We Know What's Really True,2011.0,eng,Ciencia
5691,0842356290,"Remember (Redemption, #2)",Remember,2002.0,eng,Ficción
5692,0316097527,"Alex Cross, Run (Alex Cross, #20)","Alex Cross, Run",2013.0,,Thriller
5693,0812979915,Stuff White People Like: A Definitive Guide to the Unique Taste of Millions,Stuff White People Like: the Definitive Guide to the Unique Taste of Millions,2008.0,eng,Ensayo
5694,0425259870,"Blood Magick (The Cousins O''Dwyer Trilogy, #3)",Blood Magick,2014.0,eng,Romántica
5695,0345348672,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, #3)",The Power That Preserves,1977.0,eng,Fantasía
5696,0718149866,The Brightest Star in the Sky,The Brightest Star in the Sky,2009.0,eng,Ficción
5697,0062001035,Entwined,Entwined,2011.0,eng,Juvenil
5698,1592407110,"Girl Walks into a Bar . . .: Comedy Calamities, Dating Disasters, and a Midlife Miracle",,2012.0,,Memorias
5699,0307350436,El coronel no tiene quien le escriba,El coronel no tiene quien le escriba,1961.0,spa,Clásicos
5700,0140283358,Waiting for the Barbarians,Waiting for the Barbarians,1980.0,eng,Clásicos
5701,0385423608,The Last Seven Months of Anne Frank,The Last Seven Months of Anne Frank,1988.0,,Historia
5702,147670869X,"The Innovators: How a Group of  Hackers, Geniuses and Geeks Created the Digital Revolution","The Innovators: How a Group of Inventors, Hackers, Geniuses and Geeks Created the Digital Revolution",2014.0,eng,Historia
5703,1400065593,Kabul Beauty School: An American Woman Goes Behind the Veil,Kabul Beauty School: An American Woman Goes Behind the Veil,2007.0,eng,Memorias
5704,0684859238,To Have and Have Not,To Have and Have Not ,1937.0,eng,Clásicos
5705,0451219597,Jackdaws,Jackdaws,2001.0,eng,Thriller
5706,,حبيبتي بكماء,,2013.0,ara,Ficción
5707,0060750863,"The System of the World (The Baroque Cycle, #3)",The System of the World,2004.0,eng,Ciencia ficción
5708,0060734000,"Touching Spirit Bear (Spirit Bear, #1)",Touching Spirit Bear,1997.0,eng,Juvenil
5709,1439142009,The Flamethrowers,The Flamethrowers,2013.0,eng,Ficción
5710,0062076108,"Twice Tempted (Night Prince, #2)",Twice Tempted ,2013.0,eng,Romántica
5711,1439187010,Unorthodox: The Scandalous Rejection of My Hasidic Roots,,2012.0,eng,Memorias
5712,0062318322,"The Selection Stories: The Prince & The Guard (The Selection, #0.5, 2.5)",The Selection Stories: The Prince & The Guard,2014.0,eng,Juvenil
5713,0061914177,Crush It!: Why Now Is the Time to Cash In on Your Passion,Crush It!: Why Now Is the Time to Cash in on Your Passion,2009.0,eng,Negocios
5714,044101173X,Redemption Ark,Redemption Ark,2003.0,eng,Ciencia ficción
5715,0345485777,"The Venetian Betrayal (Cotton Malone, #3)",The Venetian Betrayal,2007.0,eng,Thriller
5716,0151189781,"Collected Poems, 1909-1962",Collected Poems 1909-1962,1963.0,eng,Poesía
5717,0395957753,The Robe,The Robe,1942.0,eng,Ficción histórica
5718,0786834277,Beauty and the Beast,Beauty and the Beast,2002.0,,Infantil
5719,1594486409,The Yonahlossee Riding Camp for Girls,The Yonahlossee Riding Camp for Girls,2013.0,eng,Ficción
5720,1250052386,"Lead (Stage Dive, #3)",Lead,2014.0,eng,Romántica
5721,0553588370,"No Humans Involved (Women of the Otherworld, #7)",No Humans Involved,2007.0,eng,Fantasía
5722,0060766247,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)",Night of the Soul Stealer,2007.0,,Juvenil
5723,0747538352,The Gift of Fear: Survival Signals That Protect Us from Violence,The Gift of Fear: and Other Survival Signals That Protect Us from Violence,1997.0,,Psicología
5724,1442406593,"Endless Summer (The Boys Next Door, #1-2)",Endless Summer,2010.0,eng,Juvenil
5725,006194436X,"Big Nate Strikes Again (Big Nate Novels, #2)",,2010.0,eng,Infantil
5726,0778319059,Don't You Cry,Don't You Cry,2016.0,,Thriller
5727,,"His Needs, Her Needs: Building an Affair-Proof Marriage","Que Necesita El, Que Necesita Ella ",1986.0,eng,Autoayuda
5728,0515141666,"Dance of the Gods (Circle Trilogy, #2)",Dance of the Gods,2006.0,eng,Romántica
5729,1442402008,"Nevermore (Nevermore, #1)",Nevermore,2010.0,eng,Juvenil
5730,0802131808,The Blind Owl,بوف کور,1937.0,eng,Clásicos
5731,0061906220,Pete the Cat: I Love My White Shoes,,2010.0,eng,Infantil
5732,0307738612,"The Ring of Solomon (Bartimaeus, #0.5)",The Ring of Solomon,2010.0,eng,Fantasía
5733,0439568471,"Welcome to Dead House (Goosebumps, #1)",Welcome to Dead House,1992.0,eng,Infantil
5734,0060837055,The Master Butchers Singing Club,The Master Butchers Singing Club,2003.0,,Ficción
5735,0765319233,"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",Chronicles of The Black Company (The Black Company / Shadows Linger / The White Rose),1986.0,eng,Fantasía
5736,1481438867,"Until Friday Night (The Field Party, #1)",Until Friday Night,2015.0,eng,Juvenil
5737,0671774670,Mother of Pearl,Mother of Pearl,1999.0,eng,Ficción
5738,1501124374,Everyone Brave is Forgiven,Everyone Brave Is Forgiven,2016.0,eng,Ficción histórica
5739,0553129198,The Great Train Robbery,The Great Train Robbery,1975.0,,Ficción histórica
5740,0739437585,Safe Harbour,Safe Harbour,2003.0,,Romántica
5741,0345467515,The Things We Do for Love,The Things We Do for Love,2004.0,eng,Ficción
5742,0765343266,"Son of the Shadows (Sevenwaters, #2)",Son of the Shadows,2000.0,eng,Fantasía
5743,0451207793,The Key to Rebecca,The Key to Rebecca,1980.0,eng,Thriller
5744,0451233328,"Hard Bitten (Chicagoland Vampires, #4)",Hard Bitten,2011.0,eng,Fantasía
5745,060961066X,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,2002.0,eng,Cocina
5746,,"Vain (The Seven Deadly, #1)",,2012.0,eng,Romántica
5747,0812974417,At the Mountains of Madness,At the Mountains of Madness,1936.0,eng,Terror
5748,0515128554,"Heart of the Sea (Gallaghers of Ardmore / Irish Trilogy, #3)",Heart of the Sea,2000.0,eng,Romántica
5749,0440244498,"Veil of Midnight (Midnight Breed, #5)",Veil of Midnight,2008.0,eng,Romántica
5750,0380792648,Subterranean,Subterranean,1999.0,eng,Thriller
5751,0375713751,I Don't Know How She Does It,I Don't Know How She Does It,2001.0,eng,Ficción
5752,1563897156,"Preacher, Volume 9: Alamo",,2001.0,eng,Cómic y novela gráfica
5753,1500453307,"The Long Way to a Small, Angry Planet (Wayfarers, #1)","The Long Way to a Small, Angry Planet",2014.0,eng,Ciencia ficción
5754,0140286802,Collected Fictions,Cuentos completos,1998.0,eng,Clásicos
5755,0689868235,Valiant (Modern Faerie Tales #2),Tithe: A Modern Faerie Tale ,2002.0,eng,Fantasía
5756,0743464664,The Russia House,The Russia House,1989.0,,Thriller
5757,1606840592,"Raised by Wolves (Raised by Wolves, #1)",Raised by Wolves,2010.0,eng,Fantasía
5758,0451219244,Promise Me (Myron Bolitar #8),"Promise Me (Myron Bolitar, #8)",2006.0,eng,Thriller
5759,0061720852,"Midnight (The Vampire Diaries: The Return, #3)",The Vampire Diaries: The Return: Midnight,2011.0,eng,Fantasía
5760,0312934343,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",Dark Side of the Moon,2006.0,eng,Fantasía
5761,0151010986,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",2007.0,eng,Psicología
5762,,Abducted (Lizzy Gardner #1),Abducted,2011.0,eng,Thriller
5763,0451197879,Roadwork,Roadwork,1981.0,eng,Terror
5764,0425204049,"Valhalla Rising (Dirk Pitt, #16)","Valhalla Rising (Dirk Pitt, #16)",2001.0,eng,Aventura
5765,0060845503,The Third Chimpanzee: The Evolution and Future of the Human Animal,The Third Chimpanzee: The Evolution and Future of the Human Animal,1991.0,eng,Ciencia
5766,0688163181,The Given Day (Coughlin #1),The Given Day,2008.0,eng,Ficción histórica
5767,0613026667,Just Me in the Tub (Mercer Mayer's Little Critter),Just Me in the Tub (Mercer Mayer's Little Critter),1994.0,,Infantil
5768,0062267175,"Crush (Crash, #3)",Crush,2013.0,eng,Romántica
5769,031608106X,"Deadline (Newsflesh Trilogy, #2)",Deadline,2011.0,eng,Ciencia ficción
5770,0525951059,Long Lost  (Myron Bolitar #9),Long Lost,2009.0,eng,Thriller
5771,0440242916,"Faithless (Grant County, #5)",Faithless,2005.0,eng,Thriller
5772,1430300612,My Stroke of Insight: A Brain Scientist's Personal Journey,My Stroke of Insight,2006.0,eng,Memorias
5773,1582406847,"The Walking Dead, Vol. 06: This Sorrowful Life",The Walking Dead 6,2007.0,eng,Cómic y novela gráfica
5774,0061161535,Inés of My Soul,Inés del alma mía,2006.0,eng,Ficción histórica
5775,0425199584,Cold Fire,Cold Fire,1991.0,,Terror
5776,031632468X,Frog Music,Frog Music,2014.0,eng,Ficción histórica
5777,1573227951,An Instance of the Fingerpost,An Instance of the Fingerpost,1997.0,eng,Ficción histórica
5778,9797591514,5 cm,5 cm,2005.0,ind,Ficción
5779,0060517123,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,1991.0,eng,Negocios
5780,0345497457,"Shugo Chara!, Vol. 1: Who Do You Want to Be? (Shugo Chara!, #1)",Shugo Chara! 1 (Shugo Chara!),2006.0,,Cómic y novela gráfica
5781,045121577X,The Innocent,The Innocent,2005.0,eng,Thriller
5782,0586062009,Robots and Empire (Robot #4),Robots and Empire,1985.0,eng,Ciencia ficción
5783,0060085495,Island,Island,1962.0,eng,Ciencia ficción
5784,0375424474,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,2008.0,,Ciencia
5785,0573613052,No Exit,Huis clos,1944.0,eng,Clásicos
5786,1591841666,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),The Dip: A Little Book That Teaches You When to Quit (and When to Stick),2007.0,,Negocios
5787,0618982507,Are You My Mother?,Are You My Mother?: A Comic Drama,2012.0,eng,Cómic y novela gráfica
5788,9719234202,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),2001.0,fil,Memorias
5789,1780481012,The Farseer Trilogy (Farseer Trilogy #1-3),,2011.0,eng,Fantasía
5790,0312992629,The Blue Bistro,The Blue Bistro,2005.0,eng,Ficción
5791,1250001544,"Third Grave Dead Ahead (Charley Davidson, #3)",Third Grave Dead Ahead,2012.0,eng,Fantasía
5792,0060930314,Identity,L'identité,1997.0,eng,Ficción
8279,0152024174,Peak (Peak #1),Peak,2007.0,eng,Juvenil
5793,0805099247,"The Heart of Betrayal (The Remnant Chronicles, #2)",The Heart of Betrayal,2015.0,eng,Fantasía
5794,0060856262,First They Killed My Father: A Daughter of Cambodia Remembers,First They Killed My Father: A Daughter of Cambodia Remembers ,2000.0,eng,Memorias
5795,0425142485,The Funhouse,The Funhouse,1980.0,eng,Terror
5796,074329730X,The Speed of Trust: The One Thing that Changes Everything,The SPEED of Trust: The One Thing that Changes Everything,2006.0,eng,Negocios
5797,0671004549,You Belong To Me,You Belong to Me,1998.0,eng,Thriller
5798,0552152161,Not Without My Daughter,Not Without My Daughter,1987.0,eng,Memorias
5799,0553584529,"The Killing Hour (Quincy & Rainie, #4)",The Killing Hour,2003.0,eng,Thriller
5800,0345418514,"Castle Roogna (Xanth, #3)",Castle Roogna,1979.0,eng,Fantasía
5801,0671673688,While My Pretty One Sleeps,While My Pretty One Sleeps,1989.0,eng,Thriller
5802,0856761222,Arsenic and Old Lace,Arsenic and Old Lace,1939.0,,Ficción
5803,0061132233,"Dance with a Vampire (Vampire Kisses, #4)","Dance with a Vampire (Vampire Kisses, #4)",2007.0,eng,Juvenil
5804,0140045295,Sometimes a Great Notion,Sometimes a Great Notion,1964.0,,Ficción
5805,0590554093,"Tris''s Book (Circle of Magic, #2)",Tris's Book,1998.0,eng,Juvenil
5806,1439171211,The Moral Landscape: How Science Can Determine Human Values,The Moral Landscape: How Science Can Determine Human Values,2010.0,eng,Ensayo
5807,,The Mill River Recluse,The Mill River Recluse,2014.0,eng,Ficción
5808,1582344159,Hey Nostradamus!,Hey Nostradamus!,2003.0,eng,Ficción
5809,0802135587,Che Guevara: A Revolutionary Life,Che Guevara: A Revolutionary Life,1997.0,eng,Biografía
5810,,"The Secret Hour (Midnighters, #1)",The Secret Hour,2004.0,eng,Juvenil
5811,1250012899,"Chosen at Nightfall (Shadow Falls, #5)",,2014.0,eng,Juvenil
