book_id,rec_1,rec_2,rec_3
6456,5508,71,3020
8930,9949,3867,1148
861,3192,1295,539
9931,7221,6352,4380
8896,7074,3700,6417
7602,5983,4711,9191
2689,3509,1632,844
9933,6618,7853,5056
3850,8895,446,1240
7467,2216,8685,1433
3148,9142,1103,9524
3857,5999,2203,4657
9760,4717,9617,6142
9549,9612,7952,3379
6769,3269,1090,215
3615,318,2872,482
5606,7862,8604,3881
8242,3499,5268,6586
1823,2446,2892,2078
2582,2879,1478,4709
2648,4877,2446,2078
7086,3720,5376,6751
9403,7750,823,9602
9574,8590,5123,4586
5784,6065,900,5258
9641,5519,1508,4111
5626,2709,8570,6055
6547,7297,3206,87
2625,8213,608,626
9715,8230,414,124
8469,6335,9302,6180
2078,2877,1823,2892
8031,4396,1322,3860
8262,3460,6595,1497
3078,627,1402,661
6061,3565,6311,1772
7317,3418,3557,8989
9472,3088,1088,8357
9599,2836,856,1290
5046,4376,2588,3093
4472,7197,3474,4378
9766,3404,4332,8633
5554,7258,3291,4182
6256,5134,4078,7092
6982,3899,5800,3758
8591,4014,6505,4698
6300,4557,5305,3034
7763,6718,6072,3016
8420,7608,1623,3897
2459,913,7860,6305
3810,4059,3305,7873
7677,9815,8533,6626
8338,9815,6626,9002
7207,787,3222,4962
9970,3217,1661,1909
8296,7727,1384,5387
1129,4765,19,9055
4328,6023,7671,7167
4434,3988,2467,2696
8032,8356,2938,3034
3631,2647,6038,7360
4523,6672,5235,7456
4811,9337,8174,3071
5013,4915,3851,2989
6043,2066,4551,966
6713,1328,6446,4863
8407,4056,2964,3214
8077,9741,7813,7781
9741,7813,7781,8077
1215,2870,615,1789
7497,4497,8136,4288
3167,2835,3470,2622
5018,9484,7175,2212
6955,7851,5839,6685
7175,2212,2607,1902
7547,2686,5424,4823
9985,785,4917,9640
5952,4481,3158,4802
8279,4907,7363,5452
9875,9497,1111,4732
8325,8268,3389,4480
3315,5447,3746,5922
3346,1114,4219,5915
3143,1581,1158,840
4884,9227,8284,7571
7215,1499,1028,2360
9155,9592,8945,5129
9177,2853,2688,1689
3807,8858,902,2754
7656,3556,2186,9280
2482,762,7629,878
5382,7212,7068,935
1836,3014,1632,2409
7902,610,1326,2349
4279,5338,1095,2265
6480,9119,6425,3028
9086,598,2299,6891
9441,4173,7784,9779
1756,7862,5606,3881
5964,7739,7152,784
9000,8514,9068,6146
9416,7388,3891,9497
6698,7177,8467,8796
7019,7853,9757,2409
8809,7673,1920,7329
9097,4115,3586,6062
9372,5069,3639,3402
1274,626,364,3539
2467,1548,4434,2446
2655,466,3230,7945
2484,1320,2168,2158
2096,3740,2438,728
4575,1836,4690,7083
5080,5969,8422,7733
6988,3046,2020,8463
7083,4649,5056,6297
8024,7582,8304,5916
4218,5445,2069,1735
4293,5316,5814,4901
4901,5316,5814,5721
1721,2765,3689,2492
5152,2523,1493,4476
8451,8773,3890,5234
9824,9318,7483,9339
4261,6697,2907,5028
6457,6963,6902,4868
5750,5004,7741,7722
8397,7722,7741,5004
9454,6439,8386,7544
9406,8811,7572,5615
9842,8926,143,61
5853,2286,3482,614
6587,5926,2145,2062
8790,1864,2478,9217
9569,4381,1453,8265
9771,8938,3312,2251
2784,9001,1241,1408
7678,7751,3567,4390
7176,8162,5581,71
7887,2352,3937,4524
2638,412,1625,1998
4327,4482,7489,3140
9113,9888,7541,4129
7778,1099,9679,6166
9143,1701,4707,3761
4364,3423,4702,680
8430,7971,7909,7234
6123,4175,5141,6318
7352,1833,8324,6951
8019,6460,7002,2508
9231,5643,4163,2492
6032,2060,2036,4050
8940,2421,2231,8752
8806,7436,3584,9979
2201,4204,5224,7776
3447,6993,3180,8200
3602,346,1253,335
5212,5208,5413,3499
7283,7236,4645,5988
3249,2118,970,2792
5603,617,7557,3877
8751,9879,9797,8727
8895,3850,2829,1631
9797,8751,9879,8727
3616,6667,8040,1483
3839,5749,4801,5547
5547,8240,4801,5749
5749,8240,5547,6513
5871,5600,2432,5728
6513,7700,8240,5749
8240,5749,5547,6513
589,539,965,938
9340,8043,1453,2112
7410,8728,6182,7785
8728,7410,6182,7785
4528,7123,3065,9180
6807,4795,3806,6833
9026,6914,8068,9890
9890,8068,7354,7123
7142,4018,7594,1224
7258,5554,3291,2385
7848,6591,6042,8410
7882,7161,4784,8709
6217,3110,6576,8202
5126,5551,7756,8115
2929,3365,2685,2919
3365,2919,2929,2685
4436,7192,2929,3365
6534,5499,5044,2430
7192,8797,4436,2929
7286,1979,6534,5499
7424,6809,5031,9072
6671,6301,6263,6848
7829,1907,6732,1327
8383,2896,544,626
2454,8330,435,149
3039,5350,1118,525
3950,617,30,2246
4135,1170,632,2104
6925,5320,7362,7421
7553,4329,4995,6275
9145,9907,7454,437
8360,1581,3410,757
7650,1064,2499,8564
6430,2168,6662,1320
6976,8234,9238,8650
7620,4333,6155,6662
8374,5520,4511,1331
8633,3404,4332,9766
9612,2709,7090,7952
9660,9126,8650,2526
4988,3962,267,318
5618,3391,3053,2800
2194,607,3704,460
4094,5020,1369,4214
8114,1500,430,520
9044,9139,3813,5293
4661,2226,1235,8623
5874,8339,8705,3478
6573,1705,4364,1750
6602,9376,8799,7349
7349,8799,9376,6602
8339,5874,8705,3478
8705,5874,8339,2081
8799,7349,9376,6602
8826,9660,2526,2143
8887,9992,4378,6309
9376,8799,7349,6602
8198,4420,8422,5969
8661,7746,3222,9419
5574,4288,4497,7497
6931,3780,5371,1275
9868,8667,9433,6369
8228,5910,8983,3042
2417,2130,1560,7460
3374,5507,3924,2657
4156,8476,8082,9583
5271,7460,2130,2417
7223,8444,8986,6779
8082,8476,9583,9153
8476,8082,9583,4156
8986,8444,5507,5936
9583,8082,8476,9153
3051,1775,4375,3232
4832,6595,3460,7503
6305,2753,4035,7860
7717,3232,1478,2039
8246,913,7860,1013
6264,3410,3091,4062
7775,5561,1961,3772
7386,7262,9018,9707
9018,7386,7262,8430
9230,6345,7330,7951
9698,3762,2512,9746
5733,8953,7306,6532
6532,7465,7306,8953
8956,7465,6532,7306
1575,275,382,88
2331,1562,3778,3015
2542,6044,938,539
3843,4199,6961,4280
4919,9301,6142,4287
8473,2876,452,5939
9301,4919,9617,7654
1875,2409,4649,905
5434,4092,615,5029
6373,2731,3014,7853
7894,5657,7060,6626
2908,921,2962,164
4032,1028,1174,1499
5183,3778,2801,3015
8044,921,1453,4381
8807,2752,3146,2080
9613,8421,2551,4168
9756,482,437,318
2141,1036,938,965
2928,1692,573,2635
5797,6146,6304,5801
7570,6742,8514,9068
8002,7570,5014,8514
8030,6715,8514,5801
9068,8514,6146,9000
4462,3669,6426,1855
9476,7208,9469,6684
8811,7572,5615,9406
4333,2490,1650,2168
9327,4603,7171,3275
9849,6595,7503,8262
5038,8913,5053,4792
8151,632,6433,9527
3460,7503,4832,6595
9451,5319,4928,4295
6009,5880,3444,4581
3813,9044,2142,4291
4407,7229,1047,5959
4950,1192,3228,5939
5396,3292,2397,9952
4598,1234,9456,604
5685,7098,9043,1864
7824,9434,9074,6536
9074,9434,7824,6536
9434,9074,7824,6536
8211,6109,1735,5445
6215,6688,8697,2259
8786,9233,2375,4286
8972,9981,7180,8541
2480,3983,4303,4593
6647,7730,6645,7340
8444,8986,7223,5936
9475,9449,3843,9310
2092,1604,3796,1852
2725,6674,1244,147
6674,2725,3888,6034
7111,8313,1621,9375
2505,1684,680,2660
7147,1256,2018,1883
1765,876,2260,3936
7098,9043,5685,3969
7594,7517,6011,4018
5316,4293,4901,7596
5814,4293,4901,5316
8766,9675,6440,8049
6951,4774,1581,3143
8122,482,2114,567
6455,3344,9784,8609
6839,5943,7565,564
8886,6251,2436,236
1338,4868,4154,6457
3271,4076,4223,875
4076,3271,4223,4562
4223,4562,4076,3271
4934,1558,5959,4541
5686,379,978,2476
5943,7565,3895,6839
7323,7858,3509,5601
8010,7317,3418,2123
4737,2706,6979,9159
6421,4456,945,1122
6943,7473,4913,6528
7473,6943,9168,6528
3836,9071,7767,6102
8410,6591,7848,7433
8963,8863,2670,6668
8167,5122,2703,1955
7443,6428,279,1065
7297,6547,87,3604
9253,5510,4046,1010
2984,4644,355,933
6034,6674,3895,1244
8048,8130,4735,2744
2993,3037,2157,5569
5613,2916,8373,6270
9138,4234,2684,5048
6846,5312,1950,568
6398,3423,2318,4702
4453,1721,2492,4945
4945,2492,5682,1721
5004,5750,7722,8397
8657,589,3015,3980
1820,2265,2845,3777
1852,4126,927,1604
2282,2687,2381,1535
5414,7888,3302,7886
6477,314,5883,1323
7195,6183,9200,5855
7246,4145,5589,853
7888,5414,7886,5145
8777,2381,1535,2282
8935,2283,9013,3121
3689,4090,1721,2765
8985,5065,9915,4636
6118,4921,7101,3463
6882,9939,9432,7754
9670,3009,9762,6398
9271,6222,6000,1747
4177,3279,9045,5590
6347,4434,2696,6498
6498,5767,4177,9803
7078,5823,6483,8149
7990,6225,8011,6101
9496,5767,6556,7344
6995,6963,6902,1338
7020,5221,4233,1175
6316,2342,1113,9667
4457,845,2896,9209
5288,9643,6490,8594
9634,7013,1118,525
7896,4714,459,5687
6155,7620,4333,2158
2826,5720,1769,1295
5720,2826,9738,4102
7772,9580,5635,6904
8564,3346,5915,4219
9326,4082,9580,5635
9738,5720,5635,8775
9277,5367,8961,2873
6057,317,4671,5629
6419,5484,2767,2244
7161,3327,2829,8723
5763,5188,2352,1795
5376,6751,3720,7086
7961,8750,8132,4519
8618,2186,4153,4368
4717,9760,3531,7165
2492,5682,4163,8308
5322,6658,7797,2705
6539,4387,5507,5936
7797,6658,5322,2705
4907,9307,8279,7363
5444,7919,1397,918
2474,7985,7337,403
8964,3104,5336,8174
7197,4472,7811,6309
8342,9745,1209,7528
2797,6572,3939,3785
6572,2797,4780,3041
8561,4472,2792,7197
7484,7795,5953,9033
9194,7481,8620,3306
6392,9884,3139,2982
7597,9663,136,409
7212,8558,5382,9819
2560,5228,5873,1157
1840,2317,3454,3382
2237,1932,1513,1483
3115,3189,3571,4805
3189,3571,3902,3859
3571,3902,3859,3189
3859,3902,4805,3571
3902,3859,3571,4805
3926,4433,5017,4805
4433,4805,3926,3859
4805,3859,4433,3902
4946,5017,4805,4433
5017,3926,4433,4805
5248,4281,6459,3984
5264,4679,9656,9491
5489,3781,3453,8462
5566,9618,2762,3437
5892,4805,4433,3859
5902,7447,6459,5248
6459,5902,5248,7447
7447,5902,6459,5248
9128,7583,7112,6731
9149,2901,8134,4730
9603,9618,5566,6874
9618,5566,9603,3926
9740,4998,2420,4449
8933,2139,6583,2246
7494,4840,7221,2396
7168,7156,8042,6540
8422,5969,5080,8898
8468,8467,8796,6936
7263,7012,4175,5141
3922,1939,2438,5056
4847,2409,7853,2127
6297,4982,8669,9417
7858,7323,9063,2907
8257,3596,7753,6297
9417,8669,4258,6618
9853,7753,9417,6618
9285,2986,1958,1093
7977,5968,2963,4558
9492,3757,3380,5461
6461,4213,5849,753
7608,8420,3897,4855
5036,7229,5199,5959
5598,5883,7585,8871
5883,7585,8871,5598
7585,5883,8871,5598
8287,8557,8173,8241
8871,5883,7585,5598
5889,5728,2405,5600
3746,5922,9462,5447
5631,9464,4737,5917
5922,3746,9462,5447
6902,6457,6963,6995
9443,9241,7152,9079
9778,8726,7459,7212
2996,5985,8502,880
5985,8502,2996,1251
3531,7165,4717,1218
5472,9365,9142,5270
9365,5472,9142,5270
9856,9088,5380,7276
7477,4794,2373,4616
7492,9227,7571,8284
9935,9657,8853,8133
9223,9127,3719,7756
3989,7056,4257,5168
7335,5816,8260,9156
3242,6112,2523,1656
7457,1443,2171,1085
3735,6557,3205,865
9088,9856,5380,7276
6556,5767,9239,9124
7306,6532,8953,7465
7465,6532,8953,7306
8953,6532,7306,7465
893,720,835,585
6083,3325,3317,1342
6785,8028,5701,1815
5040,946,376,259
5848,7816,3798,3725
8594,2564,2312,2900
8081,9398,3541,4726
6280,1247,1829,9104
4207,5633,3624,6562
4687,5490,5151,4791
4791,5151,4687,5490
5490,5151,4687,4791
6776,6598,1396,2239
7535,2734,2254,1353
9330,9216,9911,9622
9911,4944,9216,9330
7711,3602,13,4
8139,1575,275,88
5531,5806,4477,6062
8804,5778,3678,7955
4386,2116,8265,5442
9447,5982,5676,6509
7519,7820,8767,5800
6793,482,2772,267
8313,7111,3059,3235
6463,1415,3661,4411
9867,2980,8170,3718
1227,1251,880,2996
1251,1227,880,2996
2662,3176,3336,3326
3176,3336,2662,3687
3326,3687,4446,3862
3336,3687,3176,3326
3862,4446,3326,3970
3875,4340,5744,8208
4340,3875,5744,3522
4446,3862,3326,3687
5744,8208,4340,3875
7818,9140,5814,7596
8208,5744,3875,4340
4007,5193,2038,6056
6836,5252,6941,9132
9813,2122,927,8734
1066,1284,1614,363
2697,5579,9926,1724
4393,8443,3411,4559
6263,1095,711,4279
8443,4393,4559,7342
9075,5989,8910,6244
8183,7157,1860,4339
6694,5164,4923,6159
8102,9528,9488,8822
7648,8965,555,2103
7909,7234,6483,5802
9531,2334,2672,8641
4180,1287,6850,4375
6102,9071,3836,7767
3285,2457,1197,7672
8540,3283,9596,7201
9812,6927,230,997
9502,9821,5606,5053
9404,9402,9686,6359
9532,7737,346,542
6676,3327,112,338
9446,4818,8292,6718
6279,7919,1745,5652
8899,6022,6442,6455
4868,1338,6457,9076
1907,1207,1327,1320
9779,9441,4173,6331
7304,6164,7514,8510
7514,7304,8510,6164
8510,7514,7304,6164
8526,519,187,781
3777,4751,2845,2265
4158,9218,1276,2217
8733,7210,6788,5569
7816,5848,3798,3725
5438,6724,3740,6409
8700,6262,5878,8665
3125,6561,5109,6185
3762,2696,9698,2512
6550,9937,3318,2294
5682,2492,4163,4890
8577,6224,9709,1355
9565,6137,5916,4547
8220,3488,3142,5180
8590,6835,4231,9574
842,1264,1022,752
7481,7696,9194,3306
7556,2994,7652,8073
6186,9268,4078,7021
7183,5875,4193,393
8708,4651,5837,3188
7876,3235,2166,537
759,1416,1890,418
6388,3487,9616,5997
9383,5621,1305,4042
8237,6854,9312,7243
7955,5130,3678,5778
5180,2174,3142,8721
7190,1080,2726,4143
8536,7665,6360,4089
6426,3669,4462,2694
7016,3900,2512,3762
5342,7804,4659,2974
5671,9586,3295,7793
6790,4533,8984,1643
7435,6774,9052,5791
7793,9586,3117,3295
7804,5342,4659,2974
8948,3471,7580,845
1295,1769,539,861
5593,5394,4694,8515
9246,2566,719,3669
4585,3072,5676,890
9702,7714,3390,4196
2734,7535,2254,774
3347,9130,581,774
7657,1997,5475,2293
803,810,1126,7966
810,803,1126,2099
3301,2099,810,803
4689,5001,3854,9321
5502,2585,4689,810
5981,928,1782,535
6408,2099,6290,4689
7524,7039,3370,868
7680,2656,5001,2099
8415,6408,7680,810
9695,9321,4689,9730
2660,1684,2505,680
2912,4157,4252,6894
6853,2857,4447,501
7529,2700,1212,2018
7628,6363,8046,2388
7315,8248,4808,9271
9594,9348,9477,3429
7992,3430,7192,2402
8797,7192,4436,3365
9341,7546,6402,8795
2668,1829,731,1132
3225,6570,1085,8191
7966,9457,9245,9673
8890,9673,9245,9457
9245,8890,9673,9457
9457,9536,9673,9245
9536,9457,9673,9245
9673,8890,9245,9457
1416,1890,759,2997
1890,1416,2997,759
3445,6743,7940,7780
5262,8462,9166,5048
6056,4007,5193,2038
6162,7442,7301,4611
8922,3728,1535,345
7984,6905,3885,6245
6385,7037,2365,2468
3636,4603,2101,9327
8535,8742,7098,9043
9920,2358,1425,1147
8677,5211,2023,4968
1284,1614,1066,2112
1614,1284,1066,2112
8304,7698,7610,9369
8869,2179,5079,5712
6574,3110,6217,2434
9189,9615,7720,7340
1737,536,7448,1264
5066,3991,4351,9069
717,636,1355,954
8300,318,267,4499
5741,4089,3042,6757
5182,3028,4385,7209
4596,7091,3999,5813
9063,7858,8602,2907
6142,8552,9617,4919
5118,2254,1353,774
5259,5118,2254,1353
5360,1965,1002,713
5793,4299,2533,2626
5842,2626,842,1668
7560,5259,7448,8265
7915,921,1453,8268
8104,9081,6628,3132
4681,7932,7724,6349
5214,9254,9727,6179
5607,5521,8101,7724
6349,7932,7724,9082
7724,7932,4681,5607
7932,7724,4681,6349
9082,7724,7932,6349
9254,9727,5214,5093
9727,9254,5214,4017
5105,2962,1297,2104
7653,1502,2814,581
7853,7891,6373,2409
8200,6993,3447,2672
9557,1478,4315,8602
5413,3499,5268,5212
1321,1510,720,835
2894,1828,6108,4415
4404,6393,247,3413
8559,2851,2434,3629
9322,9350,174,329
8467,6698,8468,6936
4060,452,1737,376
4306,1472,1022,2533
9798,5523,720,2434
9757,7853,2409,1875
3083,2394,3486,1803
5133,7791,3475,7040
5561,7775,7586,1961
2167,1264,1022,752
3655,1720,2161,1080
5532,921,1453,4381
5974,4195,2532,2179
6423,4299,2533,2626
6989,5184,2161,2112
7554,2983,3607,4480
8265,4386,2116,1668
8268,2161,3655,2112
9947,5842,2626,842
3901,327,1413,713
8554,4024,6226,9611
4099,3761,4478,5154
2629,1022,1264,752
2997,1890,3793,1416
3527,5710,3514,4857
4830,3793,2997,1890
5710,3527,8909,4857
7596,9140,5316,5814
8909,4816,5710,3496
9541,4786,9581,5428
3736,2001,4107,9283
8566,2918,267,3962
2369,3185,3852,4817
3032,96,99,218
3185,3852,2369,4817
3281,2194,607,752
3852,3185,4817,2369
5223,6178,4267,2369
6178,5223,4267,3185
8116,1737,536,7448
8862,7819,7312,2955
9964,3087,4246,2390
4219,3346,1114,5915
7723,8472,7990,3949
3413,5873,1157,247
8069,4331,4707,2320
7849,9960,3315,1577
4024,2799,506,206
5726,3312,811,2216
6751,5376,3720,7086
8581,2703,350,1570
8096,8539,5293,9363
8621,8762,5720,7743
3698,2892,4375,3051
8800,5526,7905,1279
5789,6678,5227,1246
8190,645,9855,340
8356,5918,1430,8793
3572,5081,3071,2790
8830,8514,9000,9068
3289,6563,6086,5803
6086,6563,5803,5403
6531,7697,2394,1803
6563,6086,5803,5403
7697,6531,3486,2394
8283,7380,9804,7439
2483,3549,4604,1893
2949,8042,4926,7156
7181,8059,4814,7685
7403,1471,216,8691
9942,811,1345,2617
7866,9014,7873,2414
9965,7092,7021,4800
4943,7639,4205,7327
5484,6419,3191,6077
9141,1200,862,2978
4456,945,600,224
2099,810,2585,3301
9562,9556,6725,2930
8327,2119,3295,3117
8643,8652,6279,480
9658,7766,5714,7128
8052,8259,524,5275
6093,9724,4766,392
9724,6093,4766,1043
3740,6409,2096,5590
3891,7388,5918,8356
8793,8356,1430,3891
9124,6556,9125,9496
3880,1846,676,1104
4738,1134,904,676
8488,7729,2542,6789
7466,5564,7162,8067
9710,4701,5304,1208
5389,6385,2468,2365
1697,1625,8217,504
8980,4963,9785,6209
3509,2689,1632,7323
9796,8746,7011,6778
7665,8536,6360,2378
8158,8567,9092,8321
8321,7807,9092,8567
8567,9092,7807,8321
9092,8567,8321,7807
7055,7971,7234,7909
676,334,218,1846
965,1036,2183,938
1036,965,2183,938
1122,583,434,202
1134,904,4738,334
1143,2576,942,1769
1769,1295,1143,938
1893,2913,4073,334
2183,1036,965,904
2576,1143,8758,942
2913,4073,1893,676
3017,1769,1143,942
4073,2913,1893,676
4324,1143,1769,942
4403,5098,7125,1769
4562,4223,4076,3271
5096,3107,1769,1295
5768,1295,6343,861
6004,7674,8509,861
6416,8758,2576,1143
7674,8509,6004,861
8483,5300,4073,2913
8509,7674,6004,861
8960,3792,6840,822
6993,3447,8200,3180
3936,1765,2260,3279
7344,7690,6778,7395
7395,8055,7690,7344
6019,269,3503,4249
8568,5848,3798,2871
4779,4290,2857,424
8652,747,1350,8643
4978,9737,429,54
9428,3573,3006,5630
9061,7343,9665,5491
8095,9785,6565,3558
7045,9881,7879,8745
7879,7045,9881,8745
1684,680,2505,2660
2238,3909,4611,5899
3265,6269,6689,7064
5815,254,957,1585
8780,4655,6209,5887
6470,2112,1614,1284
6537,9028,2146,7740
9028,6537,2146,7740
9501,921,2876,2112
6275,7553,2845,6263
6420,6823,8465,5243
8983,5910,8228,6757
8133,8853,9935,9388
5736,8762,1562,4082
8328,1080,2112,2104
1864,2478,5685,487
6740,9329,8673,5082
9329,6740,8673,2431
9979,8806,7436,3584
3909,5899,4611,2238
4747,1819,267,318
7139,7675,8894,7825
6672,5235,4523,6821
9275,2505,4702,8014
9350,9322,1438,448
9529,7200,2318,2560
1830,1861,2529,415
6229,3969,7098,9043
9615,9189,7720,7340
5098,4403,7125,6525
7788,7325,481,7095
9737,4978,1727,429
4072,836,702,3327
8434,9694,5124,267
5899,7301,4611,7442
7301,5899,7442,6162
7442,9584,7301,6162
9259,5345,3332,5755
2511,6494,6476,3800
3793,4830,2997,1890
3887,3153,6035,6210
4926,5165,6741,4278
5165,4926,4278,6741
5594,6271,2949,4278
5886,6035,6210,3887
6020,2949,5165,6540
6035,5886,3887,6766
6271,5594,9380,9729
6766,6210,6035,3887
6941,6023,7624,9132
6967,9382,8244,8450
7156,8042,7168,6540
7167,6035,6766,5886
7744,334,676,7235
8042,7156,7168,6540
8288,9031,9845,8125
9031,8288,9845,5886
9368,9366,6766,6210
9597,7618,3105,2971
3651,7110,2851,803
8924,8774,3094,5071
6595,7503,4832,3460
8745,7879,9881,7045
9881,7045,7879,8745
6557,7884,2093,3735
6616,3337,711,5016
7422,1422,282,766
8550,6851,5013,4209
8037,4999,8504,1454
6788,2993,4777,7562
7550,5333,1671,3368
8865,5008,7686,6258
2706,6313,5646,7159
4990,7483,9318,9316
7483,9339,9318,9316
9316,7483,9318,9339
9318,7483,9339,9316
9584,7442,7301,6162
7730,6647,6645,9189
8478,6404,9156,7891
9297,129,5823,7909
5371,6931,3780,1275
4886,6778,2260,3051
8225,7880,7759,6201
8620,8774,8924,7696
4414,1701,605,1579
7787,6561,8853,8824
9388,8853,8824,7787
6856,9356,2286,6250
9885,8002,8830,9000
2780,3154,2719,2164
9081,8104,1289,1225
8778,5302,7752,3010
4817,3852,6462,3185
6462,4817,3852,3185
7160,3852,4817,3185
9859,1898,5843,1808
8879,274,7293,5313
9629,3242,6112,767
7313,5573,7959,7052
9369,7659,8304,7610
2182,2050,1805,3473
9362,3522,4340,3875
2955,2237,1932,1513
6667,8040,3616,1932
8040,6667,3616,2237
8380,8677,5924,2023
8527,8345,4946,4805
9148,2083,3183,3738
6824,2108,3881,8738
5919,1438,448,3890
3970,5060,3862,4446
5112,1513,1932,1483
1609,1387,636,1109
1285,5153,8219,589
4143,4165,2726,6515
5153,8219,1285,9955
7451,8993,5887,1284
8219,5153,1285,9955
8330,2454,8993,3943
8942,1285,1080,4028
9682,3664,3319,4667
9453,8776,7692,6342
5684,5609,5295,6080
8609,3344,3077,6455
4088,954,4743,1109
954,1109,4743,4088
9205,6024,7988,1660
942,1143,1776,965
3846,1899,1842,791
5308,6805,2799,1002
6805,5308,2799,1002
5028,4261,6697,2907
5285,6469,6410,1721
4690,3014,1635,5590
7562,4777,2157,2993
7200,990,5713,4366
7675,8894,7139,7825
5988,4277,4645,1896
9608,5491,7343,5860
7964,1926,8046,1415
2877,2078,2892,4271
4154,1338,6457,4868
6222,5691,9617,6142
8213,2625,608,626
9079,9241,7152,9443
9241,9079,7152,9443
6908,2789,3925,8631
9333,2789,9852,8631
5102,505,8310,3667
7525,8254,7065,7289
9524,9142,5270,3148
4142,7745,1550,3665
5391,1669,615,1215
7745,4142,1550,6051
7439,8283,9804,7380
3110,1321,6217,6027
6576,2434,3110,6217
5565,5497,5159,6175
7470,8424,1602,1690
8965,7648,3252,846
5016,711,3337,6616
3344,6455,1717,3853
8670,9571,8291,6431
4669,7880,8225,7759
7880,8225,7759,6201
9742,2812,849,8054
5788,1206,3447,5812
5302,7752,3010,8778
3154,4000,2780,2719
6939,221,7453,6670
7971,6483,7234,7909
1126,810,803,9851
2758,4179,803,3944
6378,2099,5001,3301
7406,7531,9695,9730
7516,7110,6362,803
9948,9851,8599,7863
4152,3920,258,5022
5217,2606,1731,1356
7754,5418,7028,9899
9353,4694,3667,8754
3094,5071,8924,8774
8126,5528,2245,477
5779,3661,1415,2220
5208,5212,1777,3939
5235,6672,5839,6821
7206,9728,5694,4957
2851,4179,2758,803
4126,1852,3796,5169
6597,460,3704,607
7023,9341,4114,2202
7475,8962,6332,5281
9337,4811,870,3104
3231,4833,9258,9046
8244,9382,8450,6967
9382,8244,8450,6967
4883,6345,7330,4053
7690,7344,8055,7395
8088,5636,2122,1604
6053,8761,3664,3276
8557,9994,8287,8241
9994,8557,8287,8241
6080,5684,5609,5295
1776,942,9652,1143
6284,7274,7347,8388
6554,7347,6284,6845
6845,7347,6554,8388
7274,8388,6284,7347
7347,6554,8388,6284
8388,7274,7347,6284
3514,4857,2275,3496
4816,3496,2275,2287
4857,3514,3496,4816
6918,8674,4424,9128
8569,9128,7583,6731
8674,6918,4424,9128
9342,9201,9066,9491
9996,6812,3463,3105
4890,2492,5682,4163
7230,9662,9135,6292
4252,6894,1865,9826
6110,3606,4136,7677
6490,5288,9643,8413
7091,4596,5107,5813
7588,5959,4975,5036
8172,9161,9906,9319
8450,8244,9382,6967
9161,8172,9906,9319
9319,9906,8172,810
9906,9161,8172,9319
1169,1556,750,2356
3389,2161,2104,2112
5662,2884,1505,5488
7220,1720,4028,3008
8827,842,2533,4306
4780,3181,5053,3041
7068,7269,6055,5382
8461,5039,7040,6068
4644,2984,933,355
9282,5837,4651,3768
7130,3233,392,3114
9307,4907,7188,7746
9352,8510,7304,7514
9665,7104,9061,7276
9709,6224,8577,4743
9509,1369,2343,1193
9820,5133,3475,7040
1747,2222,1438,448
7489,5909,4482,4327
4375,3051,4180,3398
8317,4891,4941,4215
2713,2093,1698,232
7062,1118,206,423
9119,6425,6480,3028
7761,8284,5619,7571
8284,7492,7761,7571
9294,267,4032,318
9449,8784,9310,9475
9134,1721,5682,2765
9347,1189,1822,2749
6379,4432,5976,5464
8712,4984,2966,2070
9118,1326,610,2248
7290,4810,7734,3973
1861,2529,1830,2715
2529,2715,1861,3031
2715,2529,3031,1861
3031,2715,2529,1861
9845,9031,8288,6020
6689,6269,7064,7536
7533,8419,7536,9289
938,539,1036,965
1619,3030,3095,3759
2050,1805,2182,3473
2134,2593,3165,5473
3095,3030,2956,1619
9052,7435,9776,6774
9776,9052,7435,6774
8331,199,2885,1471
8358,9010,7805,9672
9010,9672,8358,9843
9672,9010,9843,8358
9843,9010,9672,8358
5523,9798,720,1510
6977,9190,319,1754
6372,8872,6210,5886
2593,3165,2134,5473
5060,3970,6624,3862
7064,6269,6689,7536
4439,2438,4010,3014
6106,1984,2879,1211
8774,5071,8924,9846
9746,7016,2696,3762
9838,4297,2021,7234
9528,9488,8822,8102
4242,4535,1772,6311
4904,2115,2647,1313
8984,4533,6790,1643
8619,1331,786,278
3549,2483,4604,2913
4604,3549,2483,2913
5426,9258,3231,7252
7235,1846,676,334
8345,4946,8527,4433
8351,9377,9284,7252
8458,7447,5902,6459
9377,8351,9284,7252
7850,6514,7075,5438
6832,5275,4893,4292
2541,3575,3662,3658
4053,4245,3575,3539
7899,7408,6092,7928
7951,6345,9230,1648
2093,1292,2713,7884
5435,3310,462,3785
6778,8428,4886,7344
7884,6557,7015,2093
8428,6778,2446,4886
8771,6850,4180,4709
4505,3192,861,8762
6743,7940,7780,9184
7863,9851,9948,8599
8004,6362,5291,7110
8599,9851,9948,7863
9851,9948,8599,7863
6691,2645,2461,2399
8695,5442,2116,4386
9002,4169,8877,1013
2687,2282,2381,2974
5813,1611,1626,1760
9980,504,3531,7165
5336,3104,1333,366
3944,2758,803,810
5213,7531,5780,2099
6108,7314,2758,2894
7420,5780,5213,7361
6884,8238,2649,1595
2265,2845,1820,3777
2845,2265,3777,1820
3486,3083,5759,2394
7288,2267,1541,9062
7617,9325,1958,2986
8910,6244,9075,5989
2876,1849,475,921
9805,5062,9358,8883
6599,3815,6609,4843
